,image_id,object_id,entity,xmin,xmax,ymin,ymax,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,depth_img
0,0071f62f5d703904,0,/m/02p5f1q,0.1221629977,0.3456149995,0.0881889984,0.3411940038,0.011705685618729,0.0183946488294314,0.0122630992196209,0.0044593088071348,0.0211817168338907,0.0027870680044593,0.0083612040133779,0.0133779264214046,0.0044593088071348,0.0072463768115942,0.0027870680044593,0.0089186176142697,0.0,0.0122630992196209,0.0,0.0089186176142697,0.0105908584169453,0.0,0.0105908584169453,0.0027870680044593,0.0,0.0,0.0055741360089186,0.007803790412486,0.0033444816053511,0.0167224080267558,0.0061315496098104,0.0234113712374581,0.0429208472686733,0.0016722408026755,0.003901895206243,0.0105908584169453,0.0044593088071348,0.0061315496098104,0.0022296544035674,0.0044593088071348,0.011705685618729,0.0284280936454849,0.007803790412486,0.0144927536231884,0.0128205128205128,0.003901895206243,0.0,0.0011148272017837,0.007803790412486,0.0144927536231884,0.0033444816053511,0.0128205128205128,0.0016722408026755,0.0105908584169453,0.0172798216276477,0.007803790412486,0.007803790412486,0.007803790412486,0.0217391304347826,0.0234113712374581,0.0,0.003901895206243,0.0016722408026755,0.0111482720178372,0.0295429208472686,0.0189520624303233,0.0022296544035674,0.1059085841694537,0.0094760312151616,0.007803790412486,0.0195094760312151,0.0061315496098104,0.0005574136008918,0.0072463768115942,0.0055741360089186,0.0061315496098104,0.0139353400222965,0.0072463768115942,0.0183946488294314,0.0167224080267558,0.0089186176142697,0.0072463768115942,0.0005574136008918,0.0089186176142697,0.0016722408026755,0.0139353400222965,0.0022296544035674,0.0011148272017837,0.0016722408026755,0.0011148272017837,0.0172798216276477,0.0,0.0156075808249721,0.0122630992196209,0.0,0.0083612040133779,0.0033444816053511,0.027870680044593,0.0055741360089186,0.0044593088071348,0.0128205128205128,0.0189520624303233,0.0128205128205128,0.003901895206243,"[array([[0.57254902, 0.57254902, 0.57647059, ..., 0.67058824, 0.6745098 ,
        0.6745098 ],
       [0.56862745, 0.57254902, 0.57647059, ..., 0.67058824, 0.6745098 ,
        0.6745098 ],
       [0.56862745, 0.56862745, 0.57254902, ..., 0.67058824, 0.6745098 ,
        0.6745098 ],
       ...,
       [0.35294118, 0.35294118, 0.35294118, ..., 0.48235294, 0.48235294,
        0.48627451],
       [0.34901961, 0.35294118, 0.35294118, ..., 0.47843137, 0.48627451,
        0.49019608],
       [0.34901961, 0.34901961, 0.35294118, ..., 0.47843137, 0.49019608,
        0.49019608]])]"
1,0071f62f5d703904,1,/m/02p5f1q,0.1670230031,0.4818870127,0.3920210004,0.7737870216,0.008739406779661,0.0150953389830508,0.0434322033898305,0.0034427966101694,0.008739406779661,0.0047669491525423,0.0132415254237288,0.0039724576271186,0.0121822033898305,0.0021186440677966,0.003707627118644,0.0116525423728813,0.0,0.0097987288135593,0.0034427966101694,0.0052966101694915,0.0227754237288135,0.0010593220338983,0.0026483050847457,0.001853813559322,0.0034427966101694,0.0010593220338983,0.0148305084745762,0.0119173728813559,0.0058262711864406,0.0153601694915254,0.0135063559322033,0.0113877118644067,0.041843220338983,0.0108580508474576,0.0108580508474576,0.0034427966101694,0.0050317796610169,0.0050317796610169,0.0389300847457627,0.0055614406779661,0.0100635593220338,0.0198622881355932,0.008739406779661,0.0119173728813559,0.0058262711864406,0.0090042372881355,0.0005296610169491,0.0002648305084745,0.0097987288135593,0.010593220338983,0.0084745762711864,0.0013241525423728,0.0058262711864406,0.0129766949152542,0.0137711864406779,0.008739406779661,0.0058262711864406,0.0097987288135593,0.0256885593220339,0.0201271186440677,0.0045021186440677,0.0039724576271186,0.0063559322033898,0.0108580508474576,0.0278072033898305,0.0235699152542372,0.0031779661016949,0.0201271186440677,0.0010593220338983,0.0158898305084745,0.012447033898305,0.0066207627118644,0.0140360169491525,0.0066207627118644,0.0045021186440677,0.0190677966101694,0.0050317796610169,0.0052966101694915,0.0108580508474576,0.0357521186440678,0.0148305084745762,0.0042372881355932,0.003707627118644,0.0097987288135593,0.0079449152542372,0.0103283898305084,0.0015889830508474,0.0082097457627118,0.0042372881355932,0.001853813559322,0.0092690677966101,0.0,0.0333686440677966,0.0034427966101694,0.0007944915254237,0.0031779661016949,0.0066207627118644,0.0090042372881355,0.0010593220338983,0.0023834745762711,0.0264830508474576,0.0148305084745762,0.0063559322033898,0.0029131355932203,"[array([[0.35294118, 0.35686275, 0.35686275, ..., 0.58431373, 0.58039216,
        0.58039216],
       [0.35294118, 0.35686275, 0.35686275, ..., 0.58039216, 0.58039216,
        0.57647059],
       [0.35294118, 0.35686275, 0.35686275, ..., 0.57647059, 0.57647059,
        0.57647059],
       ...,
       [0.2745098 , 0.2745098 , 0.2745098 , ..., 0.25490196, 0.25490196,
        0.25098039],
       [0.2745098 , 0.2745098 , 0.2745098 , ..., 0.25490196, 0.25490196,
        0.25490196],
       [0.2745098 , 0.2745098 , 0.2745098 , ..., 0.25882353, 0.25490196,
        0.25490196]])]"
2,0071f62f5d703904,2,/m/02p5f1q,0.3693139851,0.5783770084,0.1232040003,0.4100930095,0.0174418604651162,0.0137420718816067,0.0248414376321353,0.0068710359408033,0.0258985200845665,0.0036997885835095,0.0126849894291754,0.0248414376321353,0.0063424947145877,0.0079281183932346,0.0089852008456659,0.0179704016913319,0.0,0.0100422832980972,0.0063424947145877,0.0126849894291754,0.0095137420718816,0.0042283298097251,0.0068710359408033,0.0079281183932346,0.0010570824524312,0.0010570824524312,0.0089852008456659,0.0005285412262156,0.0031712473572938,0.0169133192389006,0.0021141649048625,0.0211416490486257,0.0327695560253699,0.0,0.0015856236786469,0.0068710359408033,0.0,0.0079281183932346,0.022198731501057,0.0015856236786469,0.0068710359408033,0.0200845665961945,0.0137420718816067,0.0052854122621564,0.0110993657505285,0.0010570824524312,0.0026427061310782,0.0010570824524312,0.0132135306553911,0.0031712473572938,0.0010570824524312,0.0089852008456659,0.0063424947145877,0.0174418604651162,0.0163847780126849,0.0142706131078224,0.0089852008456659,0.0179704016913319,0.0253699788583509,0.0264270613107822,0.0026427061310782,0.0010570824524312,0.0031712473572938,0.0100422832980972,0.0322410147991543,0.0169133192389006,0.0047568710359408,0.0734672304439746,0.0063424947145877,0.0047568710359408,0.0100422832980972,0.0100422832980972,0.0036997885835095,0.0026427061310782,0.0010570824524312,0.005813953488372,0.014799154334038,0.0105708245243128,0.0132135306553911,0.0380549682875264,0.0095137420718816,0.0084566596194503,0.0052854122621564,0.0063424947145877,0.0010570824524312,0.0126849894291754,0.0,0.0079281183932346,0.0026427061310782,0.007399577167019,0.0100422832980972,0.0021141649048625,0.0031712473572938,0.0015856236786469,0.0,0.0031712473572938,0.0052854122621564,0.0163847780126849,0.0026427061310782,0.0021141649048625,0.0100422832980972,0.0132135306553911,0.0084566596194503,0.0169133192389006,"[array([[0.67843137, 0.67843137, 0.67843137, ..., 0.71372549, 0.70980392,
        0.70588235],
       [0.67843137, 0.67843137, 0.67843137, ..., 0.70980392, 0.70588235,
        0.70588235],
       [0.67843137, 0.67843137, 0.67843137, ..., 0.70980392, 0.70588235,
        0.70196078],
       ...,
       [0.43921569, 0.44705882, 0.45098039, ..., 0.52156863, 0.52156863,
        0.52156863],
       [0.41960784, 0.42745098, 0.43137255, ..., 0.52156863, 0.51764706,
        0.51764706],
       [0.4       , 0.40392157, 0.40392157, ..., 0.51764706, 0.51764706,
        0.51372549]])]"
3,0071f62f5d703904,3,/m/02p5f1q,0.5047399998,0.8543069959,0.4417180121,0.8551099896,0.0072751322751322,0.015432098765432,0.0434303350970017,0.0,0.0112433862433862,0.0068342151675485,0.0022045855379188,0.0066137566137566,0.0191798941798941,0.0063932980599647,0.0083774250440917,0.0055114638447971,0.0,0.0165343915343915,0.0079365079365079,0.0030864197530864,0.0149911816578483,0.0006613756613756,0.0094797178130511,0.0028659611992945,0.0202821869488536,0.0019841269841269,0.0196208112874779,0.0030864197530864,0.0008818342151675,0.0121252204585537,0.0070546737213403,0.0105820105820105,0.021384479717813,0.0028659611992945,0.0152116402116402,0.0063932980599647,0.0044091710758377,0.005731922398589,0.0462962962962962,0.0011022927689594,0.0079365079365079,0.0156525573192239,0.0202821869488536,0.0092592592592592,0.0030864197530864,0.0182980599647266,0.0041887125220458,0.0006613756613756,0.01168430335097,0.0105820105820105,0.0039682539682539,0.0026455026455026,0.0083774250440917,0.0105820105820105,0.0066137566137566,0.007716049382716,0.0066137566137566,0.015432098765432,0.0152116402116402,0.0176366843033509,0.0013227513227513,0.0044091710758377,0.0121252204585537,0.007716049382716,0.0145502645502645,0.0132275132275132,0.0011022927689594,0.009700176366843,0.0050705467372134,0.0224867724867724,0.0138888888888888,0.0066137566137566,0.0055114638447971,0.0061728395061728,0.0041887125220458,0.005731922398589,0.0055114638447971,0.0048500881834215,0.0227072310405643,0.074074074074074,0.0165343915343915,0.0011022927689594,0.0257936507936507,0.0085978835978835,0.0055114638447971,0.0121252204585537,0.0046296296296296,0.0048500881834215,0.0055114638447971,0.0050705467372134,0.0094797178130511,0.0004409171075837,0.0134479717813051,0.0004409171075837,0.0019841269841269,0.0046296296296296,0.0033068783068783,0.0152116402116402,0.0149911816578483,0.0019841269841269,0.0127865961199294,0.0123456790123456,0.0110229276895943,0.003747795414462,"[array([[0.50196078, 0.50196078, 0.50196078, ..., 0.32156863, 0.32156863,
        0.31764706],
       [0.50588235, 0.50588235, 0.50588235, ..., 0.32156863, 0.31764706,
        0.31764706],
       [0.50588235, 0.50588235, 0.50588235, ..., 0.32156863, 0.31764706,
        0.31372549],
       ...,
       [0.23921569, 0.23921569, 0.23921569, ..., 0.22352941, 0.22352941,
        0.22352941],
       [0.23921569, 0.23921569, 0.23921569, ..., 0.22352941, 0.22352941,
        0.22352941],
       [0.23921569, 0.23921569, 0.23921569, ..., 0.22352941, 0.22352941,
        0.22352941]])]"
4,0071f62f5d703904,4,/m/02vqfm,0.6022880077,0.8358150125,0.4553590119,0.6510930061,0.0298611111111111,0.025,0.0430555555555555,0.0013888888888888,0.0375,0.0097222222222222,0.0027777777777777,0.0,0.0104166666666666,0.0118055555555555,0.0020833333333333,0.0111111111111111,0.0,0.0173611111111111,0.0090277777777777,0.0006944444444444,0.0145833333333333,0.0,0.0034722222222222,0.0027777777777777,0.0041666666666666,0.0,0.01875,0.0041666666666666,0.0027777777777777,0.00625,0.0152777777777777,0.0111111111111111,0.0270833333333333,0.0,0.0166666666666666,0.00625,0.0076388888888888,0.0118055555555555,0.0,0.0020833333333333,0.0069444444444444,0.0298611111111111,0.0611111111111111,0.0090277777777777,0.0048611111111111,0.0041666666666666,0.0027777777777777,0.0006944444444444,0.0104166666666666,0.0027777777777777,0.0013888888888888,0.0027777777777777,0.0083333333333333,0.0,0.0097222222222222,0.0069444444444444,0.0152777777777777,0.0006944444444444,0.0048611111111111,0.0118055555555555,0.00625,0.0,0.0048611111111111,0.0333333333333333,0.00625,0.01875,0.0173611111111111,0.0076388888888888,0.0118055555555555,0.0111111111111111,0.0166666666666666,0.0048611111111111,0.00625,0.0041666666666666,0.0013888888888888,0.0083333333333333,0.0090277777777777,0.0027777777777777,0.0083333333333333,0.0243055555555555,0.0173611111111111,0.0229166666666666,0.0,0.0215277777777777,0.0138888888888888,0.0020833333333333,0.0041666666666666,0.0006944444444444,0.0020833333333333,0.0020833333333333,0.00625,0.0194444444444444,0.0006944444444444,0.0111111111111111,0.0006944444444444,0.0055555555555555,0.0027777777777777,0.0055555555555555,0.0125,0.03125,0.0020833333333333,0.0194444444444444,0.0173611111111111,0.0138888888888888,"[array([[0.4745098 , 0.47058824, 0.46666667, ..., 0.32156863, 0.32156863,
        0.32156863],
       [0.47058824, 0.46666667, 0.4627451 , ..., 0.32156863, 0.32156863,
        0.31764706],
       [0.45882353, 0.45882353, 0.45490196, ..., 0.31764706, 0.31764706,
        0.31764706],
       ...,
       [0.23921569, 0.23529412, 0.23529412, ..., 0.21568627, 0.21568627,
        0.21568627],
       [0.23921569, 0.23529412, 0.23529412, ..., 0.21568627, 0.21568627,
        0.21568627],
       [0.23921569, 0.23529412, 0.23529412, ..., 0.21568627, 0.21568627,
        0.21568627]])]"
5,0071f62f5d703904,5,/m/02p5f1q,0.6841779947,0.9381009936,0.1762890071,0.484638989,0.0122749590834697,0.0106382978723404,0.0478723404255319,0.0,0.0151391162029459,0.0028641571194762,0.0028641571194762,0.0049099836333878,0.0016366612111292,0.0102291325695581,0.0053191489361702,0.0159574468085106,0.0,0.0155482815057283,0.0004091653027823,0.0040916530278232,0.0229132569558101,0.0,0.0061374795417348,0.0004091653027823,0.0008183306055646,0.0,0.0036824877250409,0.0085924713584288,0.0036824877250409,0.0077741407528641,0.0155482815057283,0.013911620294599,0.0270049099836333,0.0069558101472995,0.0061374795417348,0.0094108019639934,0.0036824877250409,0.0094108019639934,0.0216857610474631,0.0032733224222585,0.0036824877250409,0.0184124386252045,0.0069558101472995,0.0065466448445171,0.0102291325695581,0.0167757774140752,0.0,0.0032733224222585,0.0380523731587561,0.0102291325695581,0.0065466448445171,0.0012274959083469,0.0045008183306055,0.0077741407528641,0.0241407528641571,0.0024549918166939,0.011456628477905,0.0110474631751227,0.013911620294599,0.0151391162029459,0.0040916530278232,0.0061374795417348,0.0053191489361702,0.0196399345335515,0.0216857610474631,0.0024549918166939,0.0077741407528641,0.0216857610474631,0.0098199672667757,0.0196399345335515,0.0081833060556464,0.0057283142389525,0.0028641571194762,0.0012274959083469,0.0016366612111292,0.0090016366612111,0.0057283142389525,0.0143207855973813,0.0057283142389525,0.1108837970540098,0.012684124386252,0.0036824877250409,0.0040916530278232,0.0184124386252045,0.0004091653027823,0.012684124386252,0.0024549918166939,0.0118657937806873,0.0024549918166939,0.0040916530278232,0.0118657937806873,0.0012274959083469,0.0249590834697217,0.0053191489361702,0.0,0.0143207855973813,0.0020458265139116,0.0040916530278232,0.013911620294599,0.0020458265139116,0.0028641571194762,0.0102291325695581,0.0102291325695581,0.0073649754500818,"[array([[0.63921569, 0.63921569, 0.63529412, ..., 0.39215686, 0.39215686,
        0.39215686],
       [0.63921569, 0.63921569, 0.63921569, ..., 0.39215686, 0.39215686,
        0.39215686],
       [0.64313725, 0.64313725, 0.63921569, ..., 0.39215686, 0.39215686,
        0.39215686],
       ...,
       [0.32941176, 0.32941176, 0.32941176, ..., 0.23921569, 0.23529412,
        0.23529412],
       [0.32941176, 0.32941176, 0.32941176, ..., 0.23921569, 0.23529412,
        0.23529412],
       [0.32941176, 0.32941176, 0.32941176, ..., 0.23921569, 0.23529412,
        0.23529412]])]"
6,0071f62f5d703904,6,/m/02vqfm,0.1821980029,0.3951379955,0.4210200012,0.5824139714,0.0109090909090909,0.02,0.0245454545454545,0.0045454545454545,0.01,0.0045454545454545,0.0036363636363636,0.0,0.0181818181818181,0.0036363636363636,0.0,0.02,0.0,0.0181818181818181,0.0009090909090909,0.0,0.0263636363636363,0.0009090909090909,0.0,0.009090909090909,0.0072727272727272,0.0,0.0181818181818181,0.0263636363636363,0.019090909090909,0.009090909090909,0.0172727272727272,0.03,0.0472727272727272,0.0027272727272727,0.0218181818181818,0.0054545454545454,0.0109090909090909,0.009090909090909,0.0,0.0054545454545454,0.0072727272727272,0.0172727272727272,0.019090909090909,0.0218181818181818,0.0027272727272727,0.0118181818181818,0.0009090909090909,0.0018181818181818,0.009090909090909,0.0,0.0136363636363636,0.0045454545454545,0.0027272727272727,0.0,0.0027272727272727,0.0136363636363636,0.0054545454545454,0.0054545454545454,0.0,0.0436363636363636,0.0172727272727272,0.0,0.0136363636363636,0.0145454545454545,0.0081818181818181,0.05,0.0327272727272727,0.0,0.0063636363636363,0.0,0.019090909090909,0.0218181818181818,0.0036363636363636,0.0018181818181818,0.0072727272727272,0.0081818181818181,0.0063636363636363,0.0009090909090909,0.03,0.0281818181818181,0.0145454545454545,0.0145454545454545,0.0,0.0136363636363636,0.01,0.0,0.0027272727272727,0.0036363636363636,0.0009090909090909,0.0018181818181818,0.0009090909090909,0.0072727272727272,0.0,0.0054545454545454,0.0,0.0,0.0009090909090909,0.0163636363636363,0.0154545454545454,0.0063636363636363,0.0036363636363636,0.0,0.0127272727272727,0.01,"[array([[0.35294118, 0.35294118, 0.35294118, ..., 0.41568627, 0.43529412,
        0.44705882],
       [0.35294118, 0.35294118, 0.35294118, ..., 0.4       , 0.41176471,
        0.42352941],
       [0.34901961, 0.34901961, 0.34901961, ..., 0.39607843, 0.39607843,
        0.40784314],
       ...,
       [0.30196078, 0.30196078, 0.30196078, ..., 0.29803922, 0.29803922,
        0.29803922],
       [0.30196078, 0.30196078, 0.30196078, ..., 0.29803922, 0.29803922,
        0.29803922],
       [0.29803922, 0.29803922, 0.29803922, ..., 0.29411765, 0.29411765,
        0.29411765]])]"
7,00723dac8201a83e,0,/m/0k4j,0.1719260067,0.7379819751,0.2618139982,0.5789489746,0.0123152709359605,0.0117874736101337,0.0033427163969035,0.0095003518648838,0.0124912033779028,0.0068613652357494,0.0205840957072484,0.0070372976776917,0.0,0.0058057705840957,0.0098522167487684,0.0142505277973258,0.0,0.0123152709359605,0.0219915552427867,0.011963406052076,0.0047501759324419,0.0082688247712878,0.01917663617171,0.0123152709359605,0.0033427163969035,0.0033427163969035,0.007213230119634,0.0167135819845179,0.0010555946516537,0.0263898662913441,0.001231527093596,0.026917663617171,0.0031667839549612,0.022167487684729,0.0045742434904996,0.0124912033779028,0.0017593244194229,0.0202322308233638,0.0054539057002111,0.005981703026038,0.0045742434904996,0.0061576354679802,0.011963406052076,0.0043983110485573,0.0146023926812104,0.0017593244194229,0.0123152709359605,0.025158339197748,0.0056298381421534,0.0098522167487684,0.0140745953553835,0.0070372976776917,0.0040464461646727,0.0158339197748064,0.008972554539057,0.0186488388458831,0.007213230119634,0.0126671358198451,0.0033427163969035,0.0105559465165376,0.0190007037297677,0.0146023926812104,0.0103800140745953,0.005981703026038,0.0043983110485573,0.0019352568613652,0.0188247712878254,0.0019352568613652,0.0216396903589021,0.0021111893033075,0.008972554539057,0.0153061224489795,0.0051020408163265,0.0056298381421534,0.0052779732582688,0.0033427163969035,0.007213230119634,0.0160098522167487,0.0010555946516537,0.022167487684729,0.0107318789584799,0.0091484869809992,0.0061576354679802,0.0065095003518648,0.0007037297677691,0.0188247712878254,0.0024630541871921,0.0068613652357494,0.0014074595355383,0.0056298381421534,0.0051020408163265,0.0014074595355383,0.002990851513019,0.0100281491907107,0.0135467980295566,0.0313159746657283,0.0033427163969035,0.0019352568613652,0.0107318789584799,0.0096762843068261,0.0536593947923997,0.0153061224489795,0.0121393384940182,0.0040464461646727,"[array([[0.51372549, 0.51372549, 0.51372549, ..., 0.6       , 0.6       ,
        0.6       ],
       [0.51372549, 0.51372549, 0.51372549, ..., 0.6       , 0.6       ,
        0.6       ],
       [0.51372549, 0.51372549, 0.51372549, ..., 0.59607843, 0.59607843,
        0.59607843],
       ...,
       [0.49019608, 0.49803922, 0.49803922, ..., 0.42745098, 0.42745098,
        0.42745098],
       [0.48627451, 0.49019608, 0.49019608, ..., 0.42352941, 0.42352941,
        0.42352941],
       [0.47843137, 0.48235294, 0.48235294, ..., 0.42352941, 0.42352941,
        0.42352941]])]"
8,00723dac8201a83e,1,/m/0k4j,0.0,0.1660909951,0.3376930058,0.6236979961,0.0013368983957219,0.0086898395721925,0.0,0.0013368983957219,0.0040106951871657,0.0026737967914438,0.0193850267379679,0.0100267379679144,0.0020053475935828,0.017379679144385,0.0006684491978609,0.0026737967914438,0.0,0.0013368983957219,0.0447860962566844,0.0046791443850267,0.0106951871657754,0.0026737967914438,0.0207219251336898,0.0086898395721925,0.0020053475935828,0.0100267379679144,0.0,0.0160427807486631,0.0006684491978609,0.052807486631016,0.0066844919786096,0.052139037433155,0.0080213903743315,0.0434491978609625,0.0080213903743315,0.0026737967914438,0.0026737967914438,0.0013368983957219,0.0,0.0,0.0053475935828877,0.0066844919786096,0.0,0.0006684491978609,0.0127005347593582,0.0093582887700534,0.0,0.0367647058823529,0.0140374331550802,0.0147058823529411,0.0100267379679144,0.0026737967914438,0.0046791443850267,0.0053475935828877,0.0113636363636363,0.0006684491978609,0.0013368983957219,0.0033422459893048,0.0006684491978609,0.03475935828877,0.0294117647058823,0.0066844919786096,0.0013368983957219,0.0080213903743315,0.0060160427807486,0.0026737967914438,0.0127005347593582,0.0,0.0434491978609625,0.0127005347593582,0.0013368983957219,0.0100267379679144,0.0394385026737967,0.0046791443850267,0.0086898395721925,0.0147058823529411,0.0066844919786096,0.0040106951871657,0.0060160427807486,0.0060160427807486,0.0006684491978609,0.0040106951871657,0.0046791443850267,0.0053475935828877,0.0080213903743315,0.0421122994652406,0.0,0.0013368983957219,0.0053475935828877,0.0026737967914438,0.0006684491978609,0.0006684491978609,0.0147058823529411,0.0086898395721925,0.0454545454545454,0.0294117647058823,0.0060160427807486,0.0046791443850267,0.0006684491978609,0.0153743315508021,0.0046791443850267,0.0093582887700534,0.0033422459893048,0.0120320855614973,"[array([[0.49019608, 0.49019608, 0.48627451, ..., 0.49019608, 0.49019608,
        0.49019608],
       [0.49019608, 0.48627451, 0.48235294, ..., 0.49411765, 0.49411765,
        0.49019608],
       [0.47843137, 0.47843137, 0.4745098 , ..., 0.49411765, 0.49411765,
        0.49019608],
       ...,
       [0.41960784, 0.41960784, 0.41960784, ..., 0.43529412, 0.43529412,
        0.43529412],
       [0.41960784, 0.41960784, 0.41960784, ..., 0.43529412, 0.43529412,
        0.43529412],
       [0.41960784, 0.41960784, 0.41960784, ..., 0.43137255, 0.43137255,
        0.43137255]])]"
9,00723dac8201a83e,2,/m/0k4j,0.7073450089,1.0,0.1878809929,0.5556020141,0.0160714285714285,0.00625,0.0026785714285714,0.0023809523809523,0.0119047619047619,0.0029761904761904,0.0160714285714285,0.0023809523809523,0.0011904761904761,0.01875,0.0113095238095238,0.0017857142857142,0.0,0.0023809523809523,0.01875,0.0122023809523809,0.0020833333333333,0.025,0.0261904761904761,0.0014880952380952,0.000595238095238,0.0092261904761904,0.0035714285714285,0.0232142857142857,0.0008928571428571,0.0136904761904761,0.0035714285714285,0.0095238095238095,0.0092261904761904,0.0291666666666666,0.0047619047619047,0.006547619047619,0.0011904761904761,0.019047619047619,0.0157738095238095,0.0053571428571428,0.0038690476190476,0.0104166666666666,0.0247023809523809,0.00625,0.0136904761904761,0.0011904761904761,0.0086309523809523,0.0148809523809523,0.000297619047619,0.0014880952380952,0.0181547619047619,0.0101190476190476,0.0026785714285714,0.0151785714285714,0.0074404761904761,0.0166666666666666,0.0035714285714285,0.0083333333333333,0.0059523809523809,0.0196428571428571,0.0514880952380952,0.0011904761904761,0.0122023809523809,0.0047619047619047,0.0104166666666666,0.0133928571428571,0.012797619047619,0.0032738095238095,0.0247023809523809,0.0011904761904761,0.0157738095238095,0.0071428571428571,0.0291666666666666,0.0029761904761904,0.0199404761904761,0.0044642857142857,0.012797619047619,0.0017857142857142,0.0014880952380952,0.0095238095238095,0.0059523809523809,0.012797619047619,0.0,0.0071428571428571,0.0041666666666666,0.0122023809523809,0.0053571428571428,0.0107142857142857,0.0110119047619047,0.0032738095238095,0.01875,0.000297619047619,0.000297619047619,0.0160714285714285,0.0113095238095238,0.0291666666666666,0.0014880952380952,0.0029761904761904,0.025297619047619,0.0208333333333333,0.0041666666666666,0.0083333333333333,0.012797619047619,0.0047619047619047,"[array([[0.68235294, 0.68235294, 0.68235294, ..., 0.60392157, 0.60392157,
        0.60784314],
       [0.68235294, 0.68235294, 0.67843137, ..., 0.60392157, 0.60392157,
        0.60784314],
       [0.68235294, 0.67843137, 0.67843137, ..., 0.60392157, 0.60392157,
        0.60784314],
       ...,
       [0.45098039, 0.45098039, 0.45098039, ..., 0.38823529, 0.38823529,
        0.38823529],
       [0.45098039, 0.45098039, 0.44705882, ..., 0.38823529, 0.38823529,
        0.38823529],
       [0.45098039, 0.44705882, 0.44705882, ..., 0.38823529, 0.38823529,
        0.38823529]])]"
